"doi","continent","country","farm_type","host","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","mean","percent_resistant","pathogen","variance","stdevD","totRes","totInt","totSus","N","sampling_end_date"
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",6,1,"E.coli",0.244325749906761,0.494293182136636,17,0,1079,4316,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",5,1,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",5,6,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",2,2,"E.coli",0.0726597048324365,0.269554641645134,5,0,1091,4364,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Streptomycin","STR","Aminoglycoside","Critically important",59,32,"E.coli",2.02566732377857,1.42325940143692,163,0,933,3732,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",31,0,"E.coli",1.15696094624114,1.07562119086653,86,0,1010,4040,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Tetracycline","TET","Tetracycline","Highly important",77,46,"E.coli",2.48727955671586,1.5771111427911,211,0,885,3540,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",9,0,"E.coli",0.370557834727476,0.60873461765163,26,0,1070,4280,2013
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",7,10,"E.coli",0.272563802013959,0.522076433114883,19,0,1077,4308,2013
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Ampicillin","AMP","Penicillin","Critically important",92,62,"E.coli",2.84084128083542,1.68547954031944,253,0,843,3372,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",30,30,"E.coli",1.0950903084874,1.04646562699756,81,0,1015,4060,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",12,12,"E.coli",0.46724652352283,0.683554331068738,33,0,1063,4252,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",13,6,"E.coli",0.508284937929565,0.712941048004367,36,0,1060,4240,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",11,10,"E.coli",0.439754382226011,0.663139790863141,31,0,1065,4260,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",100,62,"E.coli",3,1.73205080756888,274,0,822,3288,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",80,50,"E.coli",2.5494698705312,1.59670594366377,218,0,878,3512,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",28,0,"E.coli",1.05764824977356,1.02842026904061,78,0,1018,4072,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Ampicillin","AMP","Penicillin","Critically important",25,10,"E.coli",0.943883531354894,0.971536685542493,69,0,1027,4108,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",6,2,"E.coli",0.244325749906761,0.494293182136636,17,0,1079,4316,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Ciprofloxacin","CIP","Aminoglycoside","Critically important",5,1,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",5,1,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",2,1,"E.coli",0.0726597048324365,0.269554641645134,5,0,1091,4364,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Streptomycin","STR","Aminoglycoside","Critically important",59,10,"E.coli",2.02566732377857,1.42325940143692,163,0,933,3732,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",31,15,"E.coli",1.15696094624114,1.07562119086653,86,0,1010,4040,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Tetracycline","TET","Tetracycline","Highly important",77,34,"E.coli",2.48727955671586,1.5771111427911,211,0,885,3540,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",9,10,"E.coli",0.370557834727476,0.60873461765163,26,0,1070,4280,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",7,0,"E.coli",0.272563802013959,0.522076433114883,19,0,1077,4308,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Ampicillin","AMP","Penicillin","Critically important",92,18,"E.coli",2.84084128083542,1.68547954031944,253,0,843,3372,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",30,1,"E.coli",1.0950903084874,1.04646562699756,81,0,1015,4060,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",12,1,"E.coli",0.46724652352283,0.683554331068738,33,0,1063,4252,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",13,1,"E.coli",0.508284937929565,0.712941048004367,36,0,1060,4240,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",11,1,"E.coli",0.439754382226011,0.663139790863141,31,0,1065,4260,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",100,25,"E.coli",3,1.73205080756888,274,0,822,3288,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",80,20,"E.coli",2.5494698705312,1.59670594366377,218,0,878,3512,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",28,0,"E.coli",1.05764824977356,1.02842026904061,78,0,1018,4072,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Ampicillin","AMP","Penicillin","Critically important",25,4,"E.coli",0.943883531354894,0.971536685542493,69,0,1027,4108,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",6,1,"E.coli",0.244325749906761,0.494293182136636,17,0,1079,4316,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",5,1,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",5,0,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",2,0,"E.coli",0.0726597048324365,0.269554641645134,5,0,1091,4364,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Streptomycin","STR","Aminoglycoside","Critically important",59,11,"E.coli",2.02566732377857,1.42325940143692,163,0,933,3732,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",31,8,"E.coli",1.15696094624114,1.07562119086653,86,0,1010,4040,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Tetracycline","TET","Tetracycline","Highly important",77,10,"E.coli",2.48727955671586,1.5771111427911,211,0,885,3540,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",9,1,"E.coli",0.370557834727476,0.60873461765163,26,0,1070,4280,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",7,0,"E.coli",0.272563802013959,0.522076433114883,19,0,1077,4308,2012
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Ampicillin","AMP","Penicillin","Critically important",72,72,"E.coli",0.200969387755102,0.448296093843234,101,12,27,39,NA
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",6,6,"E.coli",0.0538775510204082,0.232115382989599,8,2,130,132,NA
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",24,24,"E.coli",0.183877551020408,0.428809457708675,34,4,102,106,NA
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",31,31,"E.coli",0.215510204081633,0.464230765979198,44,16,80,96,NA
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",39,39,"E.coli",0.237915597806951,0.48776592522126,55,3,83,86,NA
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",24,24,"E.coli",0.18015306122449,0.424444414764159,33,24,83,107,NA
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",25,25,"E.coli",0.1875,0.433012701892219,35,4,101,105,NA
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Tetracycline","TET","Tetracycline","Highly important",66,66,"E.coli",0.22530612244898,0.474664220738176,92,5,43,48,NA
"doi: 10.3390/ani10071215","Europe","Italy","Organic","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",7,7,"E.coli",0.0663265306122449,0.257539376818856,10,5,125,130,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Ampicillin","AMP","Penicillin","Critically important",90,90,"E.coli",0.0929492455418381,0.304875787070469,121,3,11,14,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",18,18,"E.coli",0.146172839506173,0.382325567424117,24,10,101,111,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",44,44,"E.coli",0.246035665294925,0.496019823489873,59,5,71,76,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",42,42,"E.coli",0.243950617283951,0.493913572686508,57,24,54,78,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",58,58,"E.coli",0.243950617283951,0.493913572686508,78,4,53,57,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",44,44,"E.coli",0.246913580246914,0.496903994999953,60,28,47,75,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",62,62,"E.coli",0.235061728395062,0.484831649539365,84,1,50,51,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Tetracycline","TET","Tetracycline","Highly important",69,69,"E.coli",0.214320987654321,0.462948147911104,93,0,42,42,NA
"doi: 10.3390/ani10071215","Europe","Italy","Conventional","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",17,17,"E.coli",0.141344307270233,0.375957853050356,23,1,111,112,NA
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Ampicillin","AMP","Penicillin","Critically important",66,66,"E.coli",0.225921521997622,0.475312025934146,190,0,100,100,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",42,42,"E.coli",0.243151010701546,0.493103448275862,121,0,169,169,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",5,5,"E.coli",0.0459453032104637,0.214348555419587,14,0,276,276,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Cefazolin","CFZ","1st_gen cephalosporin","Highly important",63,63,"E.coli",0.232829964328181,0.482524573807574,183,0,107,107,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Chloromphenicol","CHL","Amphenicol","Highly important",34,34,"E.coli",0.224839476813317,0.474172412539276,99,0,191,191,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",43,43,"E.coli",0.245243757431629,0.495220917805002,125,0,165,165,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",19,19,"E.coli",0.1515338882283,0.389273539080554,54,0,236,236,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Kanamycin","KAN","Aminoglycoside","Critically important",29,28,"E.coli",0.204292508917955,0.451987288447313,83,0,207,207,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",59,59,"E.coli",0.24256837098692,0.492512305416748,170,0,120,120,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Streptomycin","STR","Aminoglycoside","Critically important",69,69,"E.coli",0.212711058263971,0.46120609087909,201,0,89,89,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",59,59,"E.coli",0.241331747919144,0.491255277751948,172,0,118,118,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Tetracycline","TET","Tetracycline","Highly important",58,58,"E.coli",0.243709869203329,0.493669797742711,168,0,122,122,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Trimethoprim","TMP","Sulfonamide","Highly important",43,43,"E.coli",0.245243757431629,0.495220917805002,125,0,165,165,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Organic","Chicken","Colistin","CST","Polymyxins","Critically important",2,2,"E.coli",0.0202615933412604,0.142343223727933,6,0,284,284,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Ampicillin","AMP","Penicillin","Critically important",80,80,"E.coli",0.157794875002606,0.397234030519298,176,0,43,43,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",58,57,"E.coli",0.244323512854194,0.494290919251198,126,0,93,93,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",6,6,"E.coli",0.0558370342570005,0.23629861247371,13,0,206,206,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Cefazolin","CFZ","1st_gen cephalosporin","Highly important",77,77,"E.coli",0.178645149183712,0.422664345768261,168,0,51,51,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Chloromphenicol","CHL","Amphenicol","Highly important",37,36,"E.coli",0.231855048893893,0.481513290464441,80,0,139,139,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",68,68,"E.coli",0.21746835970893,0.46633502946801,149,0,70,70,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",25,25,"E.coli",0.188069473113571,0.4336697742679,55,0,164,164,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Kanamycin","KAN","Aminoglycoside","Critically important",35,34,"E.coli",0.226600779800254,0.476026028490307,76,0,143,143,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",81,80,"E.coli",0.155000938262338,0.393701585293148,177,0,42,42,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Streptomycin","STR","Aminoglycoside","Critically important",74,73,"E.coli",0.194699860303163,0.441248071160841,161,0,58,58,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",77,76,"E.coli",0.178645149183712,0.422664345768261,168,0,51,51,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Tetracycline","TET","Tetracycline","Highly important",64,64,"E.coli",0.229311315443798,0.478864610765713,141,0,78,78,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Trimethoprim","TMP","Sulfonamide","Highly important",62,62,"E.coli",0.236442109213736,0.486253132857503,135,0,84,84,2018
"doi.org/10.1016/j.ijfoodmicro.2019.108391","Europe","Italy","Conventional","Chicken","Colistin","CST","Polymyxins","Critically important",4,3,"E.coli",0.0351952628177061,0.187604005334924,8,0,211,211,2018
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Tigecycline","TGC","Glycylcyclines","Critically important",22,21,"E.coli",0.169069560047562,0.411180690265925,25,0,91,91,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Colistin","CST","Polymyxins","Critically important",0,0,"E.coli",0,0,0,0,116,116,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Meropenem","MER","Carbapenem","Critically important",0,0,"E.coli",0,0,0,0,116,116,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",36,36,"E.coli",0.230975029726516,0.480598616026426,42,0,74,74,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",10,10,"E.coli",0.0927467300832342,0.304543478149236,12,0,104,104,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Ampicillin","AMP","Penicillin","Critically important",72,71,"E.coli",0.203552318668252,0.451167727866535,83,0,33,33,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",59,59,"E.coli",0.24256837098692,0.492512305416748,68,0,48,48,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",42,41,"E.coli",0.243980380499405,0.493943701750924,49,0,67,67,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Tetracycline","TET","Tetracycline","Highly important",81,81,"E.coli",0.153686087990488,0.392028172444899,94,0,22,22,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Azithromycin","AZI","Macrolide","Critically important",10,10,"E.coli",0.0927467300832342,0.304543478149236,12,0,104,104,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",22,22,"E.coli",0.173900118906064,0.417013331808546,26,0,90,90,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",81,81,"E.coli",0.153686087990488,0.392028172444899,94,0,22,22,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Chloromphenicol","CHL","Amphenicol","Highly important",38,38,"E.coli",0.235434007134364,0.48521542343001,44,0,72,72,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Organic","Chicken","Trimethoprim","TMP","Sulfonamide","Highly important",63,62,"E.coli",0.233278834720571,0.482989476821774,73,0,43,43,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Tigecycline","TGC","Glycylcyclines","Critically important",10,10,"E.coli",0.0927467300832342,0.304543478149236,12,0,104,104,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Colistin","CST","Polymyxins","Critically important",0,0,"E.coli",0,0,0,0,116,116,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Meropenem","MER","Carbapenem","Critically important",0,0,"E.coli",0,0,0,0,116,116,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",52,52,"E.coli",0.249702734839477,0.499702646420325,60,0,56,56,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",31,31,"E.coli",0.214030915576694,0.462634753965474,36,0,80,80,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Ampicillin","AMP","Penicillin","Critically important",85,84,"E.coli",0.125074316290131,0.353658474082173,99,0,17,17,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",58,57,"E.coli",0.243980380499405,0.493943701750924,67,0,49,49,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",59,59,"E.coli",0.24256837098692,0.492512305416748,68,0,48,48,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Tetracycline","TET","Tetracycline","Highly important",78,78,"E.coli",0.169069560047562,0.411180690265925,91,0,25,25,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Azithromycin","AZI","Macrolide","Critically important",8,7,"E.coli",0.0715665873959572,0.267519321537636,9,0,107,107,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",13,12,"E.coli",0.112589179548157,0.335543111310837,15,0,101,101,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",72,72,"E.coli",0.199762187871581,0.446947634372956,84,0,32,32,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Chloromphenicol","CHL","Amphenicol","Highly important",67,67,"E.coli",0.220273483947681,0.469333020304007,78,0,38,38,NA
"doi.org/10.3390/antibiotics10111321","Europe","Italy","Conventional","Chicken","Trimethoprim","TMP","Sulfonamide","Highly important",65,64,"E.coli",0.2285225921522,0.478040366655578,75,0,41,41,NA
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Tetracycline","TET","Tetracycline","Highly important",35,35,"Salmonella",0.228373702422145,0.477884612037409,12,0,22,22,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Streptomycin","STR","Aminoglycoside","Critically important",21,18,"Salmonella",0.163494809688581,0.404344914260809,7,0,27,27,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Trimethoprim","TMP","Sulfonamide","Highly important",18,15,"Salmonella",0.145328719723183,0.381220041082815,6,0,28,28,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",21,18,"Salmonella",0.163494809688581,0.404344914260809,7,0,27,27,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Ampicillin","AMP","Penicillin","Critically important",18,15,"Salmonella",0.145328719723183,0.381220041082815,6,0,28,28,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",15,12,"Salmonella",0.125432525951557,0.354164546435068,5,0,29,29,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",9,6,"Salmonella",0.0804498269896194,0.283636787088028,3,0,31,31,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Chloromphenicol","CHL","Amphenicol","Highly important",9,6,"Salmonella",0.0804498269896194,0.283636787088028,3,0,31,31,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Nitrofurantoin","NIT","Nitrofuran derivatives","Important",9,6,"Salmonella",0.0804498269896194,0.283636787088028,3,0,31,31,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",6,3,"Salmonella",0.055363321799308,0.235294117647059,2,0,32,32,2018
"doi: 10.3390/antibiotics9100701","Asia","Malaysia","Conventional","Chicken","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",0,0,"Salmonella",0,0,0,0,34,34,2018
